0,0,NaN,2021-04-06,2021-04-18,2021-04-30,2021-05-12,2021-05-24,2021-06-05,2021-06-17,2021-06-29,2021-07-11,2021-07-23,2021-08-04,2021-08-16,2021-08-28,2021-09-09,2021-09-21,2021-10-03,2021-10-15,2021-10-27,2022-04-01,2022-04-13,2022-04-25,2022-05-07,2022-05-19,2022-05-31,2022-06-12,2022-07-06,2022-07-18,2022-07-30,2022-08-11,2022-08-23,2022-09-04,2022-09-16,2022-09-28,2022-10-10,2022-10-22,2023-04-08,2023-04-20,2023-05-02,2023-05-14,2023-05-26,2023-06-07,2023-06-19,2023-07-01,2023-07-13,2023-07-25,2023-08-06,2023-08-18,2023-08-30,2023-09-11,2023-09-23,2023-10-05,2023-10-17
49.10426,55.80177,-7.490935,7.88463,5.870886,13.1474,7.873278,9.033028,7.674531,6.804207,11.11907,11.44906,11.55381,7.771926,4.480096,12.04068,8.646205,1.586068,5.829558,5.739497,6.582892,-1.948986,-2.63769,-2.024835,-3.689068,0.7532097,-1.875071,-5.818509,-1.115367,-0.2844091,-1.528067,-1.390621,-2.977104,-4.615695,0.05434768,-4.314961,-4.680595,-4.78968,-7.082902,-5.848896,-5.271059,-8.243208,-4.69037,-7.092958,-6.076649,-5.924924,-6.786077,-7.600861,-7.46586,-8.012659,-7.163568,-9.599347,-8.420944,-9.545668,-8.350672
49.10416,55.80178,-6.222212,7.602596,6.880243,7.488763,6.994023,10.23608,6.895605,7.321008,7.821673,5.494453,6.085914,5.036553,4.745461,5.152706,4.734143,3.605269,3.720034,3.74535,3.565898,2.092237,-0.3396397,0.2412154,-0.180557,-0.4829837,-0.6190734,-2.353431,-1.440912,-2.136204,-1.170491,-1.065931,-1.194462,-2.881686,-0.3261767,-1.473744,-1.856508,-1.376899,-4.00774,-4.663414,-4.893079,-5.473984,-6.012849,-5.772717,-6.1238,-4.648034,-6.716819,-6.454162,-6.727407,-6.376221,-7.808217,-8.656659,-8.991717,-9.123083,-9.095128
49.1041,55.80178,-6.246028,6.869004,7.73182,8.554293,8.024093,11.80672,6.709589,6.806534,9.301932,4.140619,5.012073,5.693779,4.469389,3.148699,7.230138,5.123666,4.354606,4.396391,2.219051,2.707231,-1.639675,-0.4795599,-1.599761,1.351376,-0.5567209,-2.434079,-2.104877,-1.975685,-2.280933,-1.261097,-2.322242,-2.319731,0.1481156,-1.547789,-1.748217,-1.24465,-4.631642,-4.688873,-4.96789,-5.285528,-5.748454,-5.305108,-5.716754,-6.227582,-6.866727,-7.218718,-7.389682,-6.442,-7.109634,-7.983586,-7.708933,-8.092603,-8.735578
49.104,55.80179,-6.140286,9.899335,7.15362,8.246345,8.617421,7.887498,9.446775,8.020036,7.085851,4.794009,3.981703,4.393077,1.10481,3.182876,1.397547,-0.0210696,1.52912,2.786151,2.660043,-0.6881675,0.01106108,0.6210133,4.302757,1.142821,2.353387,2.484333,1.334318,-0.8846619,0.2710557,0.6221994,-5.431649,-3.906015,-1.41945,2.24415,2.332672,-0.5155878,-3.297411,-4.674547,-7.156096,-7.013021,-6.046775,-7.782215,-6.801711,-5.314498,-8.687812,-5.743441,-6.810829,-6.270272,-8.157898,-9.064034,-9.698111,-10.07983,-8.715332
49.10394,55.8018,-5.639871,8.123205,7.134505,4.654343,8.856108,7.405334,7.623997,6.922318,7.404924,3.619497,3.618023,3.082561,2.821937,1.677345,7.093268,2.599822,2.848529,2.228393,1.72268,1.505062,1.491533,1.147951,2.60731,1.442569,2.53342,-0.1441398,0.071552,0.3802882,0.1212102,-1.210877,-0.7946401,-2.504637,-3.050079,-2.665175,-2.727091,-1.431268,-4.70489,-3.727798,-5.706487,-5.793256,-3.589798,-5.150267,-5.571259,-5.467867,-6.850551,-5.897779,-6.344751,-6.176732,-6.745084,-8.943775,-8.247909,-8.421502,-8.492598
49.10389,55.80181,-4.804635,9.258144,3.641662,5.077897,7.291141,3.510751,6.693403,4.200436,4.122825,5.863391,5.344714,4.270815,3.097563,4.409307,2.498655,0.9728129,3.686234,3.012452,2.328252,3.381015,-2.141303,0.882958,0.7476498,-0.521062,-0.1915942,-0.8565811,-0.133119,0.9618542,0.1361775,-1.220668,-0.2581805,-1.779901,-2.427264,-2.883404,-3.089664,-2.489549,-3.446218,-3.784353,-4.649191,-4.124862,-5.121053,-3.319662,-5.024371,-4.665207,-5.06779,-5.076287,-5.484915,-6.050438,-4.974938,-6.354792,-7.197076,-6.606411,-6.544668
49.10383,55.80181,-6.663142,8.49637,5.926471,7.133276,7.591587,5.665242,7.682869,7.307424,3.907497,6.488509,6.288492,5.185626,6.763058,6.444715,3.669216,5.479177,3.484444,4.164598,5.043587,3.562141,-0.2128563,0.0372343,-0.8593309,-0.1217784,-0.2380441,-1.790339,-0.4884,-0.2656029,-0.5922516,-1.101136,-0.9864191,-1.639218,-0.3818044,-1.860058,-2.695672,-2.13054,-4.193843,-5.612437,-7.201313,-6.013843,-5.977576,-6.487076,-6.483428,-6.992853,-7.81353,-7.497224,-7.174342,-9.287763,-7.691738,-8.323989,-8.413014,-8.800829,-8.966969
49.10378,55.80182,-6.930019,8.522174,6.284336,5.765862,7.327895,7.070293,7.065761,6.497937,6.024402,5.961337,5.569172,4.638206,6.203698,6.239141,4.695526,4.820906,5.66649,4.17753,3.029735,2.216506,-0.7435551,1.240421,1.413134,0.7660931,1.166297,-0.1334622,-0.6264321,0.06589229,-2.387402,-0.2576209,-0.7113723,-1.332101,-1.107668,-1.354993,-1.502384,0.3429847,-2.937456,-5.814068,-7.338583,-8.395151,-6.863783,-7.04114,-8.045264,-7.23409,-8.681699,-5.928224,-8.029015,-9.058346,-8.312182,-8.182466,-10.16172,-10.4183,-10.22292
49.10362,55.80183,-5.708933,4.932416,5.121223,8.279797,-11.51491,8.700253,7.706392,5.354736,4.641474,1.337657,10.77353,5.092574,10.09202,7.369722,7.992504,3.236426,2.858348,4.538812,3.730985,12.52691,0.9652397,7.704843,-2.89396,-0.08832511,0.3253697,0.7641779,-5.207086,-1.597435,-4.692054,0.1767253,-2.962351,-1.064969,-2.699593,-1.178421,-1.852798,-2.265502,0.3353466,-4.389919,-3.715608,-4.32296,-9.112144,-7.559107,-6.039626,-7.593232,-5.742417,-6.647662,-6.894013,-6.256603,-6.607004,-8.351143,-7.073302,-6.629214,-6.824155
49.10756,55.80128,0.8619093,1.55196,-2.416709,-3.317159,-2.3673,-0.5686857,-2.173262,-0.7217202,0.8760102,0.2728265,-0.4085716,-2.382699,-0.9864821,-0.7955642,3.344317,-2.000469,0.2969413,-0.7481008,0.3403559,0.567319,-1.67431,-0.2646779,-1.505869,0.4535151,-1.74463,-0.5698742,-1.790081,-1.353228,-0.2681648,-0.5637978,0.2365536,-0.4236185,2.494189,1.03982,-1.109518,2.23311,0.8675905,1.181812,-1.634881,0.2660771,-0.2155804,0.8267192,0.8908318,0.3039208,1.296148,1.347776,-0.9454142,1.357929,0.7961982,0.9759014,2.47118,2.685901,0.644441
49.10748,55.80129,0.6400902,2.416049,-0.488547,-0.8520713,-2.86427,-0.5268337,-1.551348,-1.460508,-0.07301272,-1.300761,-0.4169581,-1.468104,-2.844454,-1.08673,2.735805,-0.5124608,1.965668,-0.1634044,0.1782691,0.5331554,-0.5470357,0.242458,-0.5052403,1.742175,-1.165054,-2.376755,-1.326846,-1.737327,-1.232585,-0.8716466,-1.658615,-0.7204193,1.874602,1.866727,0.1854468,2.724283,0.8749428,0.8225527,-0.3721309,0.4955915,-0.2383377,-0.5183085,0.6500786,0.3056262,0.8106273,0.8659393,-2.216518,-0.329253,0.7893817,0.276183,2.211555,1.745388,2.449182
49.10687,55.80135,0.5670308,5.310107,-2.18593,2.443691,-2.711226,-0.8596975,-1.067202,0.4240061,1.35825,-1.658048,-0.5979885,-3.255147,-2.066398,-0.4244523,0.7365937,-0.3709728,-2.30155,-1.595435,-1.554372,8.179273,2.735137,1.218904,-0.4540303,2.264715,0.3319674,-2.545062,-0.1274373,-0.5457173,-0.6953144,0.6539915,-1.786569,-0.3972936,1.627465,0.2258448,-2.283287,1.377305,1.043036,2.430686,0.2420694,1.479156,-1.82007,1.75378,5.947049,1.320342,-0.394553,0.3880537,-3.342863,-1.158682,0.1375397,0.7453671,-0.2660052,-1.501265,-0.03619676
49.10554,55.8015,-0.475251,8.431017,1.39467,1.228483,-0.7519904,0.8671674,2.472022,2.425543,7.571562,-1.442527,1.329176,0.5409206,3.893816,0.8728018,1.186162,0.1609287,0.06642999,-1.921341,0.371319,2.691738,-2.87226,-2.078637,0.9475632,-2.387969,-1.563784,-3.359354,-2.934198,1.084149,-2.097109,1.350954,-3.539092,-2.134557,-3.205887,-0.7123824,-2.917556,-1.972219,5.193259,1.144102,0.713865,3.265476,-3.046017,-0.2832609,0.3869568,1.336064,-0.02576182,-0.8662451,-1.318566,-0.03855563,-0.1548004,-1.29266,-0.1773232,-1.045877,1.30398
49.10549,55.80151,-1.583027,8.202619,1.191426,4.285107,3.829973,0.04475915,2.355648,2.652666,5.772242,0.3018703,-0.006271994,-0.102455,3.644172,3.463093,1.138721,2.551954,1.882487,0.3983174,1.587361,2.248706,-0.1503783,-1.625906,-1.975953,-3.965289,-1.238464,-0.8484456,-2.412557,-0.3694828,-1.581846,-0.4470025,-2.988439,-1.079371,-2.044505,-0.6245352,-3.380842,-1.917409,-0.9557098,-0.4693744,1.900563,-9.258675,-5.828993,1.5142,-0.6414992,8.283474,-1.073834,-2.134467,-0.2711064,-1.505413,-2.63157,-2.933312,-0.4942873,-0.5127239,0.6064698
49.10543,55.80151,-4.346561,10.13397,7.899189,4.109361,6.011211,2.517728,8.245048,1.459449,0.2582477,0.6766692,0.4036878,3.567003,3.620698,5.959835,-0.7226979,2.19907,2.468817,3.199301,4.629208,8.320814,4.030957,-0.3564694,-0.2391638,1.820257,0.4081515,-2.94258,0.628653,-1.578261,-0.08479203,0.4630213,-0.6632071,0.007900764,-1.447889,0.5524569,-1.876324,0.2000038,0.4570606,-4.74219,-3.250191,-6.251552,-6.560489,-3.547202,-4.947557,-7.397787,-3.840822,-4.380604,-3.522375,-5.666084,-4.548809,-6.189004,-6.2705,-6.505221,-4.816872
49.10381,55.80169,-5.943509,10.77662,2.636862,9.205048,7.949525,2.548699,7.582378,6.774866,6.22987,7.586619,7.608491,3.888951,4.149268,4.400809,4.261737,5.098251,3.262306,3.897102,2.739167,4.922631,-0.3391128,0.7566848,0.9612955,-3.279544,-3.828965,-0.1656623,-1.178365,0.5355521,-0.621489,0.1460729,0.0328688,-1.355886,-2.931237,-2.974139,-0.9449931,-2.393417,-5.53829,-5.623137,-7.642092,-6.291556,-5.317028,-4.382659,-4.993843,-5.204769,-4.895289,-5.43413,-6.167758,-8.256821,-7.257989,-7.364154,-7.333444,-8.44299,-8.672899
49.10376,55.80169,-6.298386,7.822574,4.367146,5.134804,6.701599,4.8656,7.600039,5.888408,4.061325,6.340815,6.577003,4.856628,6.194051,5.554198,5.917241,5.53665,2.763927,3.971218,4.050655,3.43056,0.9042103,0.05047106,0.3378544,0.6736779,-0.8988181,-0.06517071,-0.6991415,0.5061179,-1.00487,-1.233957,-2.47459,-1.964212,-0.6880069,-0.6681621,-0.9532475,-1.690962,-4.9232,-4.8418,-7.010047,-5.695006,-4.542331,-6.536084,-5.631131,-6.29847,-7.502456,-7.702127,-7.096922,-8.57581,-7.6592,-8.121873,-8.293719,-9.311242,-9.286733
49.1037,55.8017,-5.854637,7.696754,5.080432,4.906745,6.351942,5.446567,6.666571,4.28028,6.03363,5.624497,5.793975,3.850957,4.872653,5.282808,5.012597,3.40087,3.307188,2.222864,0.2759868,-3.751803,-0.9308236,0.5266668,0.924234,0.6971506,0.03791007,2.775735,-0.8909464,1.0239,-2.43644,2.294778,0.03970146,-0.7477741,-1.896219,-0.04064656,-0.4962233,1.116493,-3.35072,-4.678893,-6.762289,-6.540129,-5.523707,-5.445793,-6.073056,-6.212533,-7.9163,-5.815844,-6.44301,-6.507832,-7.030951,-8.026199,-9.829197,-11.15911,-9.977221
49.10349,55.80172,-2.857718,-3.145321,-0.2071955,1.692433,4.837302,3.091638,4.098728,7.20018,11.78886,6.324352,5.100393,6.540735,5.207527,2.061586,1.489864,-1.357712,-1.536522,-1.820984,-3.143291,-0.2446675,-2.989797,-1.532832,-0.8028271,-1.191152,-0.286248,-0.3614964,2.663157,3.518846,2.462359,2.028718,-0.1017034,-0.7014546,-3.336828,-4.443689,-4.491365,-6.633337,-6.960745,-5.225661,-2.588465,-6.152022,2.045486,-1.102605,-3.257147,-0.9073452,-2.563607,-1.295327,-0.06565333,-0.356906,-4.075358,-4.92434,-3.205302,-3.983849,-6.062611
49.10343,55.80173,-5.113234,1.018946,2.499191,0.9740174,8.848331,3.647515,6.039502,6.538838,10.93789,7.689554,5.328866,4.862576,6.120089,1.086365,2.30739,-0.5913506,1.203908,-0.5063511,-1.832484,-4.037466,0.4765868,2.442825,-0.700245,-1.017266,2.29375,3.752194,-0.3020533,2.687712,5.468952,2.774019,1.869745,-1.934392,-3.587234,-1.184691,-1.894079,-4.154619,-5.005208,-2.53499,-1.947925,-4.922953,-2.784978,4.673603,-7.580493,-4.321617,-8.105855,-9.335035,-3.938015,-7.929901,-11.06614,-6.181764,-8.72123,-11.80198,-10.85139
49.10337,55.80173,-4.963819,1.709404,3.155833,2.612365,5.871548,5.361693,6.923461,9.551114,6.451441,7.439912,5.040226,6.21971,5.095896,2.423055,1.867268,-0.2722633,1.819022,0.9597549,-1.913287,-2.38728,-1.415731,1.748486,-1.581008,-1.972669,0.0838631,0.5434507,1.458378,3.453063,3.525617,1.588026,2.319466,-0.9643605,-3.243704,-1.815472,-2.314182,-4.237427,-9.033423,-4.090151,-4.402567,-3.895,-1.55906,-4.422864,-6.631757,-2.251088,-5.735036,-6.532076,-3.171473,-3.9106,-9.470996,-9.28826,-6.365325,-8.269622,-9.727343
49.10319,55.80175,-4.957804,5.488795,10.37239,9.231449,2.837658,4.332427,6.077106,7.992482,9.01877,2.174526,1.945801,-0.2717812,0.7094935,3.835697,1.355422,3.756531,0.5756683,6.362115,9.070028,-2.554542,-4.096388,4.656814,-0.6746121,1.784945,0.1164578,-0.333226,-3.250924,-1.185854,-3.639774,-2.205705,-2.673008,-1.70199,2.588541,-3.164414,-1.540754,0.04954131,-2.402442,-1.466785,-3.441554,-1.06563,-3.854193,-3.982876,-3.274287,-1.07008,-5.431623,-6.570569,-4.833126,-2.234139,-10.15879,-8.820225,-9.110692,-15.02768,-6.226545
49.10307,55.80177,-1.129962,1.517156,1.462367,-0.5572997,-1.424657,2.209352,4.13727,1.163907,2.457483,0.8655417,2.039929,2.329453,1.041167,2.337595,-0.5517867,0.158893,0.4954949,-0.3341967,0.1760888,1.068755,0.2212236,-0.633247,1.114438,-0.2744147,0.7959347,-2.192269,-2.65376,0.6110871,-1.207491,1.53718,-0.1936088,0.4061694,-2.825129,-1.534118,-1.623478,-1.621218,-2.006063,-3.174208,0.7018847,-2.097102,0.1782809,-1.568133,0.04671863,-2.542848,-2.636756,-0.8750826,0.7161648,-2.936785,-0.8179337,-1.40192,-2.071412,-0.3880778,0.3823926
49.10781,55.80112,-5.539317,7.76587,4.361731,8.44357,2.941384,6.526096,4.92549,6.723771,7.454578,7.292598,8.198788,4.303664,3.004678,4.466737,7.804564,5.594074,4.515078,4.353745,2.106004,3.227806,0.4207996,-0.003143841,-0.3122256,2.059435,0.5393201,-3.331159,-2.218456,-2.661838,-2.239714,-3.47321,-2.721141,-2.180095,-0.2797244,-1.934998,-2.417398,-1.205359,-2.185934,-3.907347,-5.118892,-3.46415,-4.909027,-4.587974,-3.462425,-6.127556,-4.968082,-5.882541,-7.833543,-7.295597,-4.384573,-7.253349,-7.567188,-8.004292,-8.478644
49.10755,55.80115,0.6259589,-3.296617,-2.959028,-3.467468,-0.9738222,-1.150436,1.593547,1.083779,0.007916825,-0.1145442,-0.4848649,-1.899486,-0.9845573,2.062112,-0.5422352,-0.753073,0.172836,-0.2961037,-0.7498522,-2.408117,-3.775914,-0.4592066,-2.805122,1.586193,-1.48117,-2.701562,-0.7275235,-1.000844,1.457747,0.7345852,0.19506,0.8369592,1.953797,-0.0441668,-2.139915,-0.4507626,-0.8991194,0.4539256,-1.039433,0.867824,0.8518323,-0.4989896,3.419197,-0.3973181,-1.109914,-1.076262,-0.6719819,-2.196598,3.445664,1.344613,4.610905,1.472447,-0.09596597
49.10747,55.80116,1.610529,-5.052299,-2.548758,-4.410772,-3.29057,-1.496067,-0.9833574,-0.2623107,-0.7743189,-1.409106,0.2678688,-2.017294,-1.593385,-0.1245833,2.483767,-1.016262,-1.581354,-1.676775,-0.8620582,-0.3008827,-3.127743,-1.510603,-3.243292,1.135759,-1.586336,-2.407793,-1.253459,-0.0762462,0.2807217,0.8646523,0.6614675,0.952877,2.837912,-0.58262,-3.297606,-0.3429504,0.660305,1.566889,0.9925957,1.187708,3.639183,1.390468,3.661101,1.96038,0.5443608,1.789906,0.3025087,1.354917,2.87744,2.012696,2.843333,1.697292,-0.1220233
49.10738,55.80117,0.9051807,4.127799,-1.035381,-1.622507,-3.83368,-0.2185722,-2.160272,-1.484136,0.7107581,-0.4921446,0.5374451,-2.0107,-2.813955,-1.214618,2.166286,-1.201862,0.1303864,-0.527709,-0.8167815,1.144813,0.6053112,0.5513571,-0.5078942,2.814726,-1.522942,-1.958654,-1.232455,-1.189255,-1.015803,-0.3355264,-0.9306673,-0.6910191,2.214152,0.7532691,-1.206012,0.7943878,2.521186,1.611379,0.2689381,0.7617847,0.3829017,0.5437441,1.662581,1.625569,0.9616021,1.533676,-1.442698,0.5863426,1.270197,-0.3008024,0.3530945,0.8736874,2.017564
49.1069,55.80122,0.177343,-1.095511,0.4604112,0.03825517,1.769764,-1.556814,-1.487039,-1.733697,7.624659,0.1048507,-3.399543,3.106292,-4.823291,-2.406415,10.85957,-2.247654,-1.541823,-1.996607,-2.932722,7.211278,0.2077788,-0.152534,-0.4977688,3.559494,-0.3801646,-2.969044,-1.215931,1.439315,0.1353536,1.569499,-1.45843,-2.602172,7.162505,2.488833,0.09277148,1.341242,0.360684,0.7686961,-1.47633,0.1639429,-0.7330861,-1.045452,-1.238392,-0.8628667,1.219673,-1.029411,1.425514,-1.783735,-0.1145324,-2.993798,1.21928,0.4793983,1.447114
49.10592,55.80133,-1.387367,0.220889,0.08714595,2.278172,2.529529,1.496546,-0.9801008,0.4897307,1.937985,1.944589,-0.7120832,7.515751,0.169462,1.356775,1.558657,-0.6729835,0.4305035,-0.6121351,3.556193,11.71801,8.70753,6.859815,7.035203,6.1786,-5.409273,-2.271509,-0.3952743,-1.536637,-2.536969,-0.8404377,2.634835,-8.21022,-6.822882,-0.7782583,-4.314859,2.394377,-0.2006298,-3.050755,1.179072,-0.1342023,-1.561311,-2.877808,1.042555,-0.3466623,1.476654,-5.170793,-0.7958333,-4.669593,-2.333844,-1.54578,-0.2464762,-0.5919636,-2.795075
49.10575,55.80135,-0.1372489,2.446532,0.7012587,1.158705,-0.3243238,0.6300617,-0.1247325,-0.3274114,3.703166,-2.431722,-1.868413,-1.114935,-1.466289,-2.228037,-0.5762944,0.9036822,-0.3786766,0.4928369,-0.26694,-5.645039,-0.9834672,-1.687351,-2.794585,-5.082562,8.32246,-2.501505,0.1167127,-2.164924,3.610069,3.14704,1.664792,-1.058797,-2.682541,0.2217745,1.570583,1.875541,-1.042504,0.3754684,0.9793743,-1.593851,-2.196541,-0.6794911,-3.748667,-0.9255425,0.2744036,-0.9375339,-1.066831,1.880076,-1.207666,1.635198,-3.084944,1.951404,0.4158752
49.10557,55.80137,-2.322476,7.021327,4.744639,0.2085717,0.1307798,0.3201031,3.934453,2.225977,0.9867236,2.232283,1.846324,4.784048,1.842135,1.688547,2.370099,0.3539779,3.941719,1.584857,0.3485357,-13.25586,6.220615,4.24511,3.082452,6.406218,12.39575,-4.363626,-0.9797308,-3.938983,-1.643937,-2.64994,-3.448342,-4.450409,-1.380965,-3.353612,-2.59249,-2.391742,-0.7103511,-3.674497,-3.243218,-0.8445087,-2.743547,-4.832789,-3.280449,-3.421994,-2.09104,-3.313062,-3.835074,-3.821609,-0.9638842,0.3625221,0.2352688,0.04490018,-0.9871258
49.10546,55.80138,-0.9728479,9.190692,3.14287,2.934491,1.891302,2.717204,2.389591,2.79817,5.96166,1.997291,1.832208,-0.2850546,2.954743,0.7003095,0.1592212,0.8096061,-0.2524204,-0.9397792,0.8999605,2.259115,-0.7560962,-3.61725,0.4323066,-2.153618,-1.032571,-2.453015,-3.763785,1.850836,-1.986803,1.178162,-1.72761,-2.973706,-3.721549,-2.740943,-4.850311,-3.117982,2.390015,1.090819,1.850795,1.433102,-3.408255,0.4525223,0.9639174,3.243245,-1.111251,-0.7754194,-0.9846489,-0.7813575,-0.5203472,-3.00515,-0.9057772,-1.850335,0.6024808
49.10541,55.80138,-2.821329,9.530719,2.206007,5.181236,3.553743,1.464284,4.162673,2.243785,4.898459,3.44845,1.259298,0.4186516,2.658499,3.308948,1.384199,3.541814,2.760134,2.150208,2.735281,0.9356827,-0.1606366,-1.438414,-0.4694949,-1.593732,-0.1595349,-1.054854,-2.166869,1.528014,-0.8965798,0.5555815,-1.360195,-1.484346,-2.008375,-0.5885653,-3.226911,-2.397986,-0.1646601,-0.2390988,-3.635456,-5.534934,-5.561015,1.138971,-0.4492066,-13.90948,-1.746425,-2.47299,-0.5340089,-1.431307,-1.957233,-4.107712,-1.267803,-0.8454722,0.7067795
49.10536,55.80139,-3.595727,7.032999,4.033447,3.975436,5.120009,2.059401,6.4381,2.875032,2.59155,2.207696,2.439025,2.536445,1.588967,4.474829,3.036405,2.072132,2.193249,1.817054,2.699223,-4.801174,0.3484521,-0.3536547,1.814579,0.5663556,0.5696113,-2.733951,-0.2391668,1.18912,-0.4486972,0.3050765,-0.9722107,-0.1390502,-0.4570458,0.7278307,-1.728714,-2.603539,-1.501218,-3.295396,-3.302938,-4.315205,-2.422226,-3.073816,-4.056986,-5.205369,-4.698146,-3.874521,-3.149484,-3.072839,-3.746919,-6.542953,-3.376314,-6.011779,-4.33027
49.1053,55.8014,-4.856418,5.845194,7.612935,8.322114,5.270144,8.482018,9.884623,6.715815,3.523854,6.721677,7.828628,6.644318,6.450314,1.516358,0.192404,0.06537648,-0.2506941,-2.003358,1.050071,-6.011668,-5.314174,0.1149753,1.841516,-0.2236704,-0.5466163,-1.940678,0.2738631,0.1873828,-0.7211204,0.2982193,-1.488968,2.763971,-5.917904,1.183758,0.2720869,-2.135435,-5.042896,-4.553466,-3.59976,-4.031443,-0.9246907,-5.212548,-4.090995,-0.6793509,-6.727314,-5.102331,-8.684308,-5.467213,-6.526833,-7.552351,-9.54349,-6.135377,-4.639211
49.10519,55.80141,-5.09813,2.51696,2.395187,4.440744,3.594693,0.9536234,5.605293,-0.5281791,6.458503,1.259047,4.580842,6.928307,5.086467,6.930833,4.933475,6.438946,6.318719,3.406438,1.703796,2.221411,-2.925253,1.204291,-1.442938,3.608048,0.9558929,-1.462561,-1.121963,-0.4848273,1.773689,1.896357,-3.475726,1.246837,0.1048373,0.4763155,-0.06721453,-1.87563,-3.766542,-6.066416,-1.33616,-6.737671,-3.447932,-4.263499,-5.807293,-4.500465,-4.861411,-6.277472,-6.783164,-7.424136,-6.826324,-11.00266,-7.154485,-5.90424,-8.79745
49.10345,55.8016,-4.284666,-3.04996,5.088228,3.226835,8.012407,1.992847,9.126922,8.748085,18.35148,5.401245,5.038195,2.892201,3.568416,3.667073,-0.319849,-2.49721,-0.8391553,1.885978,0.953026,-0.2778499,0.5651554,0.9411445,-0.3165725,-0.4960977,1.163179,-1.062317,0.2797092,3.916087,0.6847103,2.209794,-0.3292222,-2.041703,-4.734872,-3.756749,-4.907756,-5.170462,-4.265862,-7.293713,-4.572041,-5.391561,-2.686012,-6.177938,-3.783322,-2.46664,-4.128088,-4.223069,-2.540364,1.199293,-4.307883,-5.826924,-4.958271,-7.245984,-9.189749
49.1034,55.80161,-3.553685,-4.938585,-0.2276876,7.447347,7.656025,3.182593,7.046221,9.214397,12.73674,8.468528,5.38705,4.733305,6.238635,2.410411,0.961855,-1.567635,-0.9088594,-1.748306,-4.745758,-2.535558,-1.571993,-1.14723,0.3191118,-1.362608,0.07161369,-0.3713236,-0.04297853,2.840178,0.6405075,1.427611,-0.2406199,-1.371544,-4.353699,-3.748701,-4.638553,-4.810481,-5.017433,-4.345884,-2.502343,-4.697898,-0.4773119,-2.529866,-3.14238,-3.190809,-3.189387,-3.604019,-0.7516581,-1.277358,-3.555773,-5.919065,-4.826366,-5.583415,-5.598032
49.10334,55.80161,-4.771223,0.8286461,2.273253,1.603682,6.550305,3.929161,6.119133,7.421659,9.670386,5.871539,4.798948,4.643787,4.316733,3.143728,0.9494324,0.5195146,0.8806551,0.4771349,-0.794135,-4.586915,0.1311016,1.047379,-0.9641941,0.3739014,2.066798,1.928467,0.9782439,4.356572,3.838571,3.320493,1.561808,-2.626182,-3.423496,-2.111992,-1.896179,-5.394459,-6.238417,-1.886285,-3.304614,-5.055185,-1.822369,-4.813296,-5.620592,-2.369757,-6.844893,-7.263349,-2.8065,-4.146372,-9.006646,-7.734053,-7.036209,-10.03664,-10.40827
49.10328,55.80162,-4.797884,1.17747,3.382235,3.380658,5.666976,5.019304,6.42186,8.461997,7.733227,7.652567,5.432496,5.745148,3.814888,2.858767,1.664733,0.4856855,1.251753,0.9549798,-0.5562547,-3.850044,-1.385638,0.6646514,-0.3985568,-1.139793,0.7437888,0.2383384,1.502054,3.503479,2.61544,1.858712,0.151608,-2.332612,-2.687533,-2.319636,-1.6984,-3.738127,-4.013274,-4.022432,-5.370834,-5.046093,-1.943788,-4.246681,-5.541463,-2.948293,-5.442116,-6.377632,-3.149773,-4.592037,-7.058824,-8.032001,-6.857921,-8.272472,-9.613458
49.10322,55.80162,-3.483612,-1.171029,4.495936,3.910949,6.080568,4.385687,6.997077,8.697394,10.46882,5.735948,3.003813,4.102593,0.6736189,2.418931,-2.536065,-1.075809,0.6807628,-1.95919,-2.365131,-9.484746,-0.01664203,0.6442718,1.6703,-1.288099,-1.286068,-0.3650869,2.144747,3.380228,1.43071,1.687608,0.9513944,-1.70372,-1.261248,-2.892623,-1.929716,-3.834236,-0.3082369,-4.073437,-0.8154234,-5.259385,1.429216,-3.916028,-3.93065,-3.376664,-2.143706,-5.632992,-1.881195,-5.525509,-5.057528,-6.161519,-4.558914,-7.366129,-7.856226
49.10302,55.80165,-1.748147,-0.9742352,0.4161135,-1.060381,2.474638,1.481881,3.054258,3.745924,3.195275,2.874909,1.654236,3.753964,2.656994,0.363569,0.6300005,-0.5522673,0.5021955,0.1679655,-0.7949315,1.356599,-1.375111,-0.6511449,0.03048946,-0.6757309,1.254741,0.491821,1.211977,1.685637,0.9223248,1.651563,-0.8586639,-1.305356,-2.960851,-0.7154227,-1.631309,-4.007507,-4.841727,-3.794046,-3.787997,-2.073067,0.1860211,-0.4076148,0.09488755,-1.398364,-0.4364611,-1.090236,-1.979568,-1.572093,-3.390705,-0.9663627,-2.378363,-2.059763,-5.357989
49.10296,55.80165,-1.26507,-1.374408,-0.06330442,-0.5864022,-0.5138568,0.9745734,2.212525,2.576628,7.978331,2.898649,0.5484553,1.808344,2.414751,1.73153,-0.5944331,-1.554999,-0.6486082,-1.170298,-0.4997304,2.461892,0.5821036,0.3271109,0.3488252,-0.7451753,1.675102,-0.235886,-1.681673,0.9200878,1.437306,1.734255,0.4953259,-0.9115337,-2.578404,-1.396863,-0.8941643,-0.7443915,-3.296404,-3.271931,-1.012729,-1.319304,1.683495,-2.364624,-1.762504,-1.318322,-0.8598163,-1.57552,-0.9872139,-2.256459,-1.879418,-2.474492,-1.835477,-1.31133,-2.629673
